date,timestamp,ch1_entropy,ch1_skewness,ch1_interquartile_range,ch1_kurtosis,ch1_percentile_75,ch1_range,ch1_maximum,ch1_median,ch1_percentile_90,ch1_mean_absolute_deviation,ch2_entropy,ch2_skewness,ch2_interquartile_range,ch2_kurtosis,ch2_percentile_75,ch2_range,ch2_maximum,ch2_median,ch2_percentile_90,ch2_mean_absolute_deviation
2024-11-10,2024-11-10T22:24:37.552637,6.06051182130881,0.7940992914989118,6.954090373553527,0.4739744780833557,-117.58547608590538,26.510715250152217,-103.49526844587517,-121.50533909758012,-113.12085658829301,4.097398747996076,6.061275486400449,2.2297933684062876,3.0710024645141516,9.319581797554246,-143.78652594902118,21.865164738934524,-127.52793748778727,-145.66321055367473,-142.13520338845566,1.9481210709526389
2024-11-10,2024-11-10T22:24:39.949737,6.060651213690577,0.8391859411712227,6.043402786322758,1.1051020156505942,-118.1927228473667,26.090219888749743,-102.91830102838236,-120.60531216470609,-114.05118359407513,3.69798154270324,6.0611725125344895,1.6550503948909414,3.31510605957385,3.334922158783219,-142.81657097224772,22.3050138457144,-126.86188826710074,-145.00691052055976,-138.39900863546703,2.53515825213907
2024-11-10,2024-11-10T22:24:42.339942,6.06043917643663,0.7424725058208681,6.029423637185232,0.5586136396917563,-118.2610790081414,27.978928788298916,-102.61128530699402,-121.1552671619149,-112.83094435390109,4.147768111820174,6.061194027439441,1.6534225250176942,3.245574250085184,3.9371387109138993,-143.32051084317823,22.860700762715183,-126.84691005341149,-145.39672230665462,-139.15988764563141,2.4530127035888296
2024-11-10,2024-11-10T22:24:44.731146,6.060497304068173,0.9089689503653836,6.0962936329449064,0.6726041668834113,-117.88701465645693,26.17394253513949,-103.46672627488935,-121.24647009030662,-112.37379346515408,4.064503353115915,6.061250720011975,1.800771079944277,3.54341433588732,6.3090943172966725,-143.32634614783623,21.88462794266981,-127.37521915626216,-145.458721292197,-141.04903213404071,2.208779127397146
2024-11-10,2024-11-10T22:24:47.140022,6.060567104994288,0.7103154512974524,6.698027030227578,0.38706866802099604,-117.16063332308921,26.779527807316583,-102.90456266804296,-121.04837768092244,-113.5259041318917,4.022602364146565,6.061260277686621,1.7471961030268819,3.690951454191463,5.72176732273198,-142.963963652877,20.24826470876755,-128.54680379889038,-145.32650120892112,-141.34565948972914,2.1568784471180527
2024-11-10,2024-11-10T22:24:49.542689,6.060380894812345,0.6865504420523731,7.585614045207706,0.07398376401369067,-116.7995013380567,27.19342763106158,-102.95899922650455,-121.56232496810787,-112.53058587857706,4.45871122854017,6.061272596452863,2.178202237072568,2.9925786380644865,8.896876189037165,-143.87814904366377,22.131805374641743,-127.26761358696635,-145.55218897105223,-141.86815720104192,1.9727154069794453
2024-11-10,2024-11-10T22:24:51.950624,6.060505977914356,0.7294984315800965,6.096357524335772,0.38146902875100164,-117.28214744893221,27.2962116061952,-102.7259489627417,-120.77043173426219,-112.4601319760261,4.116123148876838,6.0612534220629675,2.0242938832213317,3.1904564577826022,6.917418859391928,-143.7339146677572,21.67077289194245,-127.76626916187885,-145.6571239346211,-141.5314438878614,2.097315677026843
2024-11-10,2024-11-10T22:24:54.357811,6.060550722590089,0.6610049664919287,6.053788762505505,0.30097918042671123,-117.29097341925525,26.069000675579787,-104.04108311964612,-120.70589430313817,-112.65176560058852,4.049078347989834,6.061240544267544,1.9547615648280001,2.987003764463651,5.902571994610563,-144.03501238630028,21.954665144161183,-127.6066645977565,-145.80719516259057,-140.9225792200101,2.1497286881849322
2024-11-10,2024-11-10T22:24:56.776514,6.060609545432996,0.7789818848712843,5.1264818438605175,0.9360065159216897,-118.35887260007041,28.42170679309467,-102.82187364185236,-121.31213480063496,-113.47476789684973,3.7736821174462185,6.061232824746787,1.6140866426075382,3.6966452967449754,4.507335242675785,-143.29921954597216,21.061925549014745,-128.35928206025716,-145.3289656007893,-140.99972078317592,2.3010284272827213
2024-11-10,2024-11-10T22:24:59.229730,6.060354299710241,0.6095528868781792,7.950038351704322,0.06500731060116127,-116.51841886331171,28.080463148815113,-103.09076428750026,-121.4503931896199,-113.28590445917366,4.517061954184417,6.061252691774078,1.928391226527241,2.9517977768638843,6.342212224982429,-143.92378135997848,21.895687450608293,-127.59587434839112,-145.60033165899702,-141.19843602919508,2.106277463133325
2024-11-10,2024-11-10T22:25:01.643522,6.060470286559065,0.7471084712463246,6.592479161850562,0.4407906189746691,-117.41794241054899,27.240579152502463,-102.9908686719922,-121.09062346618376,-112.41276548593464,4.166679509703632,6.0612466120889525,1.7989628338303647,3.2394292772731035,5.713554007878857,-143.66976622658265,21.797004870203978,-127.82878816619137,-145.6289016323559,-141.03500893791562,2.1965573685176074
2024-11-10,2024-11-10T22:25:04.045791,6.060549285351536,0.638974922706573,6.571943155218236,0.2826008789424006,-117.26498388425254,26.880176688784786,-103.23432242226693,-121.23801006296836,-113.19326914713699,4.087342897359523,6.0612546873813535,1.7981746001389223,3.643867443358431,6.482497914119458,-143.37766395820333,21.88209723459174,-127.84607717596826,-145.64858680875972,-141.12571178511286,2.202980414163851
2024-11-10,2024-11-10T22:25:06.442517,6.060521553793853,0.7081090867096987,6.861047889378369,0.10874255733398819,-116.79527048934261,24.084262007506155,-104.23100732867654,-120.9278789431808,-112.49769818753552,4.110100655780863,6.061244021448006,2.060864477962875,2.918081970081488,6.476957459492072,-144.1257505998224,21.450158394940487,-127.81591011152584,-145.90569651768044,-141.02866556706147,2.1176274393596497
2024-11-10,2024-11-10T22:25:08.842780,6.060599600392746,0.6728673997588192,6.039084283351258,0.48215824041072564,-117.34304622301568,24.60849842173242,-104.47251388139334,-120.83681999017273,-113.17103249783193,3.914812522978373,6.061255606868064,1.868596635000654,3.301890513836497,6.211658614645332,-143.4879864822704,21.31831573475759,-128.23312898984406,-145.7702078483188,-141.42402646784276,2.145934665253662
2024-11-10,2024-11-10T22:25:11.245130,6.060457606546571,0.6999631754854866,7.112427345272948,0.3660448531422773,-117.25770549060877,28.083629564067394,-102.84789271630353,-121.39073456346534,-113.18026123107254,4.278254378555126,6.061263111954461,1.9847500463180978,3.1354699689605354,7.0160021153422,-143.77819733624125,21.189692801920074,-128.05828778613926,-145.57306053456836,-141.63552947186213,2.053480029209382
2024-11-10,2024-11-10T22:25:13.644851,6.06054561881021,0.894705217081748,6.588309827297806,0.8831029994233388,-117.70424552924811,27.277045709515733,-102.71867761479848,-121.63215467071937,-113.51721508997767,3.993731859310499,6.061264347775841,2.2164928850757675,3.176676839154567,8.532043794508613,-143.92723273291006,21.52918393260255,-127.5925593045725,-145.8698971880717,-141.8180484735505,2.0498064783624517
2024-11-10,2024-11-10T22:25:16.041624,6.060372981321246,0.7112930106871442,6.754166152806079,0.4796370613097922,-118.07753158926272,28.468872770823168,-102.51184551598976,-121.51136392942365,-113.20562727438401,4.340699094280352,6.061247452931358,1.9976804385380225,2.7830829673356163,6.264079115566441,-144.1800191412997,21.752036859807887,-127.68589300948237,-145.7213082557335,-140.50347919410297,2.095845784731635
2024-11-10,2024-11-10T22:25:18.435336,6.060422409527847,0.6924915359875229,6.661517374065625,0.3270083404775237,-117.88787250437439,27.13192523742788,-103.5862024162216,-121.65042078553381,-112.77436997808836,4.275410095898756,6.061263486129879,1.8460032653158465,3.5474822708453075,7.0316515772203,-143.31776177875778,22.22536174101768,-128.05007127893225,-145.55135573122806,-141.7373561180717,2.1291864985112485
2024-11-10,2024-11-10T22:25:20.835738,6.060535366999236,0.6629844353636201,6.695302996247278,0.272835829826934,-117.24883644592362,27.964529831458165,-102.8207584658786,-120.94827071740352,-113.06865093882027,4.066471298410277,6.061253074893587,1.969775655228907,3.06490751744073,6.7420786589320905,-144.1454562594936,21.636193932646663,-127.67371148094652,-145.7236304441005,-141.16852633390002,2.1015762988993982
2024-11-10,2024-11-10T22:25:23.281946,6.060579956718641,0.6821799668106844,5.738967872423842,0.7233345045312776,-117.8542758824595,27.750793637587776,-103.16807978713484,-121.02145909596891,-113.45437557073154,3.9190647600489683,6.06126843956077,1.978987976020808,3.082712988648268,6.295982802781394,-143.5413361932648,18.912559270351636,-130.32810072407383,-145.35349848943684,-141.35678426565607,2.017039435434163
2024-11-10,2024-11-10T22:25:25.668709,6.0605093615473,0.7448945010776077,6.205785726047225,0.45632943416547533,-117.22711671412041,25.76024260261478,-103.50792834968452,-120.72651036101014,-112.31274172270258,4.012880123410807,6.061233876303282,1.5910543287826102,3.612279235077125,4.7389186534281755,-143.42742134885825,21.651712985422336,-127.91505595288012,-145.5101866210784,-140.71535913014253,2.3178441944380985
2024-11-10,2024-11-10T22:25:28.076911,6.0604374617080925,0.6859125358630085,6.921581717384356,0.12123639310368173,-117.13030917916255,26.62236398242557,-103.3968468844313,-121.6639917388247,-112.70512351672903,4.33122830823319,6.061248583782017,1.8107569008489641,3.4325289482340224,5.73171499114469,-143.56229022530212,20.750705501585543,-128.3090385700397,-145.82159606363066,-141.36583625510173,2.1963967928268775
2024-11-10,2024-11-10T22:25:30.476190,6.06053906308596,0.6201263989599994,6.085125007142537,0.33341327257133013,-117.4951971446315,26.87574135912797,-103.8379349882945,-120.6628514155392,-112.8025749196229,4.0188747561339815,6.061263537751238,2.212538924202912,2.818697613829073,8.287158579147494,-143.75292821865673,22.881232991659544,-127.19552935918131,-145.49056630117067,-141.91886325041318,1.9705308401045611
2024-11-10,2024-11-10T22:25:32.960846,6.060524527236527,0.8897567984378778,6.029430813465382,0.7153231861196088,-117.9605125365756,28.007120147023272,-103.21492937833898,-121.72778949783479,-113.1857829880755,4.013923859665879,6.0612653458955,1.8575304024476347,2.7738890722457654,5.735121446712512,-143.8275786799677,19.586380863553984,-130.1255140349318,-145.24249378488622,-141.44205532977017,1.9873661265523164
2024-11-10,2024-11-10T22:25:35.363397,6.060527218553244,0.8282597631597485,5.9309258804184,0.8420457170792877,-118.43323484655657,26.862556341028736,-103.02586545312066,-121.0467255539235,-112.88000127295363,3.9278155243263058,6.061244313994921,1.9745116326842391,3.1574391748202117,6.420228189362003,-143.89566013777605,22.220894859648013,-127.44808840245528,-145.77307028759134,-140.95780695426558,2.156479478076841
2024-11-10,2024-11-10T22:25:37.757165,6.060622327594224,0.9267297323182473,5.355586501939271,1.1204735739473994,-118.61387063107686,26.981128266702854,-103.04180877068646,-121.04694931274486,-113.8728523507392,3.6975492027388053,6.061237521753711,1.7935164743417538,3.2939970133325573,5.602254403706688,-143.56005194104796,22.553986671043035,-127.20586732599422,-145.8052642449977,-140.77778947752896,2.2828173437441226
2024-11-10,2024-11-10T22:25:40.166350,6.060543147565639,0.855262997492699,5.262183781865261,0.9032426573745984,-118.32587534584599,26.99505793565646,-103.97473314161655,-120.99117684636806,-112.8529619632954,3.8448608026239075,6.0612508847268245,2.005088904272622,2.9262190381220705,6.664687270542277,-144.01609126147125,22.04777864534975,-128.02908310965068,-145.89431515796412,-141.24445427739343,2.126681771618186
2024-11-10,2024-11-10T22:25:42.565679,6.060381885522515,0.7071744329323111,6.093175660069065,0.2620501433283775,-118.23581329181326,26.287638102491513,-103.90463301928125,-121.46757036097691,-111.84701546055828,4.289219881022201,6.061242891659723,1.9535407159831646,2.9840888642712002,6.338837563178622,-144.058034575303,22.443864893287042,-127.65444476122607,-145.79670911629285,-140.80953629300856,2.1333375433406845
2024-11-10,2024-11-10T22:25:44.960930,6.060454251750603,0.7392925286265831,6.274831065366257,0.5073127682045055,-117.94393644840594,27.701339189507365,-103.12181306337803,-121.70523526700664,-112.90235538636034,4.1886297791243114,6.061242219499312,1.7088753490170592,3.9984231587278316,5.5680733777970985,-142.71471358544682,22.268144849210614,-127.56418718858953,-145.4708914064788,-141.1107353870706,2.27154781536662
2024-11-10,2024-11-10T22:25:47.384246,6.060594485673296,0.4869753474706937,6.630699176733273,-0.20037716509756898,-116.57956789264885,24.158438259121553,-105.6392707726181,-120.35194971068563,-112.55523083779119,3.991863324873422,6.061259497299703,1.9635215310936016,2.831418968379552,6.330548931967986,-143.76540245809417,20.85783871762007,-128.277279861221,-145.34283930648826,-140.85221748650383,2.038533855609614
2024-11-10,2024-11-10T22:25:49.792173,6.060464530169128,0.9503103361931143,6.05257430377128,0.9579365300475358,-118.66991893406151,27.178792677891934,-102.87410660832676,-121.83746789633717,-113.59803229616028,4.058511040445043,6.061271473265151,2.2319769471185325,3.072822997428318,8.767819596431325,-143.78127055747706,22.87766975497817,-126.99176080199669,-145.70073929139494,-141.65899831045962,1.999312180547136
2024-11-10,2024-11-10T22:25:52.191183,6.060478455627442,0.8934915910881089,5.998059000400588,0.72652583311269,-118.14202898469316,26.43000836872166,-103.25847097851737,-121.7081377776003,-112.67495662452075,4.0965783746624,6.061232551283455,1.8488763317424126,3.2109661380672776,5.553108149044769,-143.7517363575565,22.09812302354868,-127.38994103845641,-145.79168583716762,-140.61623077050308,2.227604371439822
2024-11-10,2024-11-10T22:25:54.582848,6.060479761539315,0.4660866134351524,6.483287540376637,0.052931407989475154,-117.09765406101114,25.753354975588366,-103.97353958094095,-120.6982592124545,-113.0810586905571,4.209024216090528,6.06124610183633,1.9518015274167193,2.947317028422617,6.440811106485155,-143.94560412492666,22.732558511226657,-127.11660191648805,-145.66968862584315,-140.5820571260597,2.1303517328855257
2024-11-10,2024-11-10T22:25:56.979068,6.060503739704934,0.6894350248132399,5.811166823087092,0.20118653163927647,-117.40437226991496,26.079811783594266,-104.16310831263687,-121.22311827868886,-111.96088446116163,4.130433192976007,6.061247273380658,1.8261887557676968,3.31193387587291,6.157396227753662,-143.61993842388483,21.88088710572572,-127.60673209445025,-145.6002328715756,-140.81379458999237,2.192503766014406
2024-11-10,2024-11-10T22:25:59.397245,6.060480079951374,0.7555511821927079,7.285531616963169,0.40539940689770537,-117.22859532492166,27.773152405721277,-102.95860031795789,-121.5091844541632,-113.19459111663257,4.187210940298439,6.061248393570448,1.7733857917080174,3.0298244250722064,5.413132708859862,-143.57136687835623,21.863633608258368,-128.14975197868353,-145.4896392345032,-140.67743231199012,2.1580610461944816
2024-11-10,2024-11-10T22:26:01.784748,6.06053017819671,0.7529423957147711,6.07662561217515,0.6350481776414001,-118.06567491243464,27.49704947641004,-103.32204101495535,-121.4106279608881,-113.26781326030303,4.008758592460492,6.061242109247436,1.9495121429954299,3.2014923161212607,5.955355426415098,-143.82378107827572,21.565249067359574,-127.70682752137283,-145.9577778752225,-140.9052989663222,2.192932387018169
2024-11-10,2024-11-10T22:26:04.180665,6.060681851890441,0.9429816877888836,5.331661279316805,1.6617682421660769,-118.45536801133548,28.12921843932736,-102.65042913248638,-121.13601374976906,-114.45666881543762,3.562377982006557,6.061264388458819,2.0983839156574207,2.955392470054278,7.838417625779034,-143.89342614764112,22.479514428532383,-127.34495285289762,-145.72010767829948,-141.40886832293953,2.029607026304982
2024-11-10,2024-11-10T22:26:06.681353,6.060606249409762,0.9161191764789535,5.054751347696126,1.0454046365055962,-118.80770661268791,27.946437345628667,-102.99873385359895,-121.30786663662934,-113.35765738069198,3.6961062786734695,6.061248061943566,1.8627865613104475,3.437166858576262,6.066093282951142,-143.5898645202879,21.666821757507194,-128.05924052920415,-145.63491647910502,-141.44490714969612,2.159250773446578
2024-11-10,2024-11-10T22:26:09.112499,6.060444851394411,0.7349615888529533,6.365120087341822,0.18141747498436755,-117.2451215417908,26.495564789078685,-103.798878205672,-121.44203931747242,-112.18055452218236,4.257148430228567,6.061262783287932,1.8831707069224544,2.9367916670916827,5.506838795476256,-143.63905366865905,19.864247536630558,-130.00379232178994,-145.29433123774356,-140.89355643965558,2.039043224147694
2024-11-10,2024-11-10T22:26:11.539737,6.060417583340926,0.8614853645496432,5.786912306665698,0.5882199842298155,-118.34896806870654,28.141016015206645,-102.84694791872661,-121.38074868847006,-111.6188101439598,4.1516464081461075,6.061249152109313,1.751443882763005,3.569991357039669,5.372415652856176,-143.39835653184537,21.563573492162618,-128.04931748576928,-145.5816136242547,-141.01809715073827,2.2150929649447937
2024-11-10,2024-11-10T22:26:14.041089,6.060586697756882,0.750554973213552,5.455620956116093,0.5314057009989566,-117.78296643287521,25.093706628774115,-104.57855488539751,-120.5404798025626,-112.71312570520574,3.840346948948482,6.061262807335625,2.006493324024641,3.2351953557486866,7.510830888437619,-143.5929905968124,22.064066190333335,-127.79560440628907,-145.45352596596325,-141.7011430738168,2.0515767132258342
2024-11-10,2024-11-10T22:26:16.490773,6.060458575343375,0.7401185755607931,6.866232822512671,0.3268533376210483,-117.56818938323607,27.420277249677028,-103.09445199660756,-121.68640580509093,-112.90514866345336,4.234386919791489,6.061259134701856,1.9235969306245795,3.2432806092928104,6.30231956429779,-143.6208820109416,21.428910972196917,-128.16511894507977,-145.61537766116746,-141.56843028635544,2.1072126281418475
2024-11-10,2024-11-10T22:26:18.911079,6.060525106781785,0.704508141825759,5.80462106734258,0.6360826096583097,-117.77508035033102,26.27030296561,-103.69777599060174,-120.59394728882636,-112.7909460384002,3.93893288208846,6.061242564088731,2.050824119926098,2.856866188667823,6.561097526183479,-144.05318361745853,22.121401241568094,-127.54306221815617,-145.6197457250872,-141.26490558968217,2.100752540296792
2024-11-10,2024-11-10T22:26:21.400854,6.060501735812585,0.9350313606799319,6.007594330804679,0.8658345220524319,-117.84888647921235,26.155210496239476,-103.13340461417113,-121.63057337705588,-112.57272124133942,4.005430145768598,6.061265310550322,1.9841761560800648,2.9117977624908917,7.268145480347538,-143.83414510146912,22.341860936073232,-127.81392486679621,-145.55016516672745,-141.5120125292535,2.029461438825137
2024-11-10,2024-11-10T22:26:23.823670,6.060450948002302,0.8375775721282369,5.741151639469521,0.48826412323373347,-118.50381440129232,26.54117178208891,-103.88837848029156,-121.6479548762361,-112.24135591589419,4.103553603614082,6.061249130716195,1.8425828752345557,3.1569853130540935,5.609837642145651,-143.65962428030272,21.845120563761895,-128.42184093397287,-145.61199823760032,-141.12812549173225,2.1567766386899185
2024-11-10,2024-11-10T22:26:26.247740,6.060458687225101,0.5628722266080972,6.4019340421699695,-0.043686218102083174,-116.71505642184785,26.022175223066085,-104.18656427666198,-120.89703112959106,-111.93834974608215,4.247316074012825,6.061265575347536,2.1152493535761616,3.0436947888713064,7.963341651068093,-143.71250963410844,21.821316081145312,-127.19260562878827,-145.51228427853113,-141.42942625572988,2.0160013047191225
2024-11-10,2024-11-10T22:26:28.732310,6.060436583720662,0.6808191056064086,6.089615658504272,0.2699060520284986,-118.00748453076855,27.083725751711768,-103.4987361283655,-121.67008839342733,-112.97106810972976,4.293618856481934,6.061232761326478,1.7144836182941765,3.4987558504443825,4.773830137759061,-143.35322459093757,22.198974782337416,-127.41590240842172,-145.5646542690591,-140.74771319887998,2.2844762637803524
2024-11-10,2024-11-10T22:26:31.193334,6.060474356266742,0.8685292737647993,5.74388879132907,0.7811842808594958,-118.14236501907774,27.98212044835337,-102.95544487312567,-121.4484777636836,-112.35495976949068,4.043960579220356,6.061248717004281,1.9831802045553668,3.1232921084317127,6.354192203680288,-143.62368066335446,21.06911975333523,-128.59755933156174,-145.71155821243713,-141.35613044017055,2.151058954817292
2024-11-10,2024-11-10T22:26:33.650196,6.060413950672691,0.8406471191844873,6.852529066941514,0.6114673318991661,-117.72826389082857,27.973664450498717,-102.9215357175949,-121.2231680950714,-112.5572461205811,4.2155435102543075,6.061243498317192,2.092483574341986,2.6583680368726164,6.384229305817197,-144.1108003474091,20.7252779655783,-128.42427220426254,-145.76554474189234,-140.87635667333834,2.0901453820836178
2024-11-10,2024-11-10T22:26:36.169495,6.060556892069952,0.9114921342766125,5.824517619639948,0.820443882806146,-118.3159506979895,27.541839772576168,-102.48184180345444,-121.34780790163131,-113.27748246331511,3.9133608913486913,6.06125270080112,1.7712357208895373,3.326317861946819,5.0643632577551845,-143.11690715235105,21.04087302849058,-128.10059857957714,-145.2633600575625,-140.77480412075488,2.1821919099226132
2024-11-10,2024-11-10T22:26:38.605583,6.060617154881663,0.8225982410030108,5.72718572202524,0.7574156488112656,-117.98039841490557,27.081514086468474,-103.0808996938637,-121.19623273007082,-113.11624098093199,3.8191347925440655,6.061247970699693,2.063208572080284,3.1132582583242083,6.859270558699928,-143.65019139863088,21.72660615971145,-127.62944663026292,-145.68418379859938,-141.0959349265643,2.11775544801117
2024-11-10,2024-11-10T22:26:41.318266,6.0606197845871925,0.8241160957595012,5.370718273929853,1.0167644304030405,-118.16945411945547,26.195963753363728,-103.41974309647101,-120.86071711100587,-113.56491714178344,3.72308625472556,6.061262446684394,2.055818268716188,3.2088484622248927,8.398436633628581,-143.5603321226026,22.96711586257922,-126.83171572296575,-145.5789993814304,-141.91958034544683,2.0363838062531934
2024-11-10,2024-11-10T22:26:43.764704,6.06067155742309,0.8074649910172101,5.5097985241476835,1.1015829430898263,-117.80634342408541,26.532074190016232,-103.23930712796997,-121.03175914739346,-114.37985297833845,3.6392148864529,6.061240593591327,1.8136913894652233,3.303398707632198,5.579671800738208,-143.65462550043895,22.859109069919754,-127.50335125867568,-145.76734213991367,-140.94862107568085,2.216069699854584
2024-11-10,2024-11-10T22:26:46.168082,6.060562462711028,0.7805467637056545,5.680890895293203,0.6744126190668238,-117.94649600274569,26.47320716090563,-103.05265461018935,-120.87173188049397,-113.1595131028318,3.918288590506683,6.0612341386199216,1.7294595122106942,3.598852157508901,5.245072193938157,-143.4023619320612,22.66895028079736,-127.28995694585237,-145.64040879224865,-140.9044366780143,2.290887553618781
2024-11-10,2024-11-10T22:26:48.584724,6.06057616794757,0.8795108863034998,5.717326055417729,0.829862237959877,-118.13549222527487,27.795760779297368,-102.88639860796671,-121.13162341740475,-112.74236311979786,3.847129249200212,6.06124430714388,1.6687204992528644,3.6228474024270554,5.102272225826503,-143.25977177083587,22.283524360767956,-127.91007913990666,-145.49005082381106,-141.19852527102086,2.229559031288829
2024-11-10,2024-11-10T22:26:51.004296,6.060494664393669,0.9148087075300436,5.681765993110474,0.8159597816999069,-118.60031576934388,27.150777908231433,-102.44260242691128,-121.53140850781111,-112.66140363450646,4.00963820072114,6.0612525365886265,1.8784148832315606,3.511665113429558,6.446892802755427,-143.3475509555564,21.796104302948677,-127.51471635764453,-145.62322973841083,-141.611270525593,2.1728653224029673
2024-11-10,2024-11-10T22:26:53.413621,6.060564248887452,0.7998024412298399,5.764040956920226,0.569581399197248,-117.74356517120246,25.147969824389364,-103.96436112158979,-121.0156608580185,-112.75369016484858,3.9032299491157607,6.061238472428967,1.9632307537714997,2.9956966760616126,5.706235613881784,-143.7865377472149,21.70443665632652,-127.77906780610653,-145.7984457023782,-140.98293154346038,2.1859223215488788
2024-11-10,2024-11-10T22:26:55.820254,6.060586650757167,1.102676645386993,5.259365071995759,1.2706860005409712,-119.33032700284798,27.29997347814485,-103.23153393243543,-121.7080934124053,-113.86126129562093,3.72996739699194,6.061246959330154,1.9092284802476576,3.2323444916764856,6.644231664023522,-143.6904779150156,22.518908993750728,-127.4343982651566,-145.61146636424272,-141.20110898724874,2.146782584361701
2024-11-10,2024-11-10T22:26:58.241537,6.060491383826143,0.6355960369313645,6.614401591430294,0.12160120842419486,-117.06125841365574,26.739625390158068,-103.69713537348935,-121.16427237811462,-112.11045345393795,4.1449174111458245,6.061242621330271,1.8904637541814426,3.1256787468963694,5.595295652008481,-143.81284292118193,20.75450445138742,-128.89526781046402,-145.78989523087063,-141.06257632852584,2.159107300197265
2024-11-10,2024-11-10T22:27:00.681117,6.060513366269631,0.8711835200308259,5.99711858502404,0.8173100984607387,-118.21871669198215,27.913645614668326,-102.73132238531144,-121.72167349075542,-112.75737649821744,4.039675648975143,6.061260719270678,2.0396134536559223,3.0028435049262043,6.9896390063064615,-143.72245704569002,21.59323473998623,-128.37153616772747,-145.4762081477275,-141.09443021585886,2.0248038470165177
2024-11-10,2024-11-10T22:27:03.073409,6.060624899002299,0.8452302186882412,5.739559618775232,0.9953475371804612,-118.08683721793876,27.43191364759096,-103.01125031462823,-121.45572917078294,-114.09874537770231,3.801476618808556,6.061261259806166,2.1225149842747024,2.867764286148457,7.876661511495408,-143.95095034560407,22.178379963344824,-126.89878744010876,-145.65454859313786,-141.02127922323268,2.0256985041996796
2024-11-10,2024-11-10T22:27:05.534693,6.060456777686785,0.7686387597162331,6.753343459279364,0.33318510361861664,-117.21754666630252,28.57655681236298,-102.8790019857247,-121.5898819876833,-112.5190244831819,4.274115763090564,6.061260049607071,1.9400303591790156,3.1495692104028024,7.114018593373009,-143.65783875693327,21.60055070068651,-127.5715148032618,-145.5819838333539,-141.58948503524545,2.097197620050774
2024-11-10,2024-11-10T22:27:07.938791,6.06050275884335,0.8505837005600633,5.179871675783545,0.6645478129398348,-118.5600289880241,27.498513821277527,-102.74173469522219,-121.02597733732065,-112.06759149043641,3.964246425072541,6.061231678649336,1.7005468399335604,3.6404255447385765,4.7895786689166995,-143.22483589576026,21.659258258705734,-127.98842382340194,-145.679568647916,-140.42497089284947,2.310904261466259
2024-11-10,2024-11-10T22:27:10.351039,6.060570055944612,0.7782334986770517,6.140094627841179,0.4656400810074439,-117.71983940760478,25.663271317269988,-103.75049843372045,-120.66280683869273,-112.50213937692419,3.9256283249768007,6.0612565266594665,2.0077454760504163,3.243146089776957,7.065993255301683,-143.72127318433272,21.77074559430754,-127.84181656518369,-145.74403905215976,-141.7396757730959,2.101926246407648
2024-11-10,2024-11-10T22:27:12.757883,6.060430177390375,0.8037050784530163,6.557515960134168,0.6820539930363547,-117.83431755976184,27.409790219451196,-102.80049330687069,-121.53553604374005,-113.09481038652503,4.23006166919763,6.061253117489392,1.9981694101644991,3.2093480830677095,7.173257387092537,-143.78183986532906,22.544155751228956,-127.2134073665866,-145.7694734621078,-141.35583449090586,2.1208741818380616
2024-11-10,2024-11-10T22:27:15.140542,6.060454213654688,0.7875949472312922,6.098669730147719,0.3682863530315723,-117.71583546745254,27.01948671769634,-103.56689389436332,-121.3438583984064,-111.90203551425975,4.181426931210341,6.061247051170879,1.9819511333627422,2.865375360479817,6.704184044668768,-143.96956803777536,23.50094426239602,-126.48309548160955,-145.74207019075737,-141.39695017943376,2.094201584462217
2024-11-10,2024-11-10T22:27:17.527192,6.0604585509468984,0.8725831596241446,5.878637191495272,0.6530481357963662,-118.50461987913422,27.37532358388242,-102.67871729451943,-121.71205763299972,-112.81945566999593,4.151577476939435,6.061265457804694,2.177228915003197,3.006716803269768,8.612990257182364,-143.8211437709272,22.545534742264735,-126.83263532874618,-145.66014903799248,-141.48398379615927,2.0059170073292774
2024-11-10,2024-11-10T22:27:19.920612,6.060627329416618,0.884937466186777,5.19922794071627,0.883100327584406,-118.48099673026317,25.66336944437421,-103.96924787105482,-121.2617561593066,-113.20865681444208,3.7047005440463088,6.061255542505741,1.9182640245446478,3.216475692966469,6.509831093985442,-143.7308018506857,22.45062198574567,-127.79398563709893,-145.53178624949544,-141.3985441125402,2.095231739153128
2024-11-10,2024-11-10T22:27:22.318237,6.0604835472054335,0.820459464272186,6.373747929262763,0.559755893326987,-117.80369434681616,27.09880099126846,-103.13300835505882,-121.40595601668628,-112.36410996751226,4.10673205429962,6.061260284363924,2.154478966230788,2.7959729389790198,8.234904778934418,-144.12147583540064,23.4655794387716,-126.80688181510108,-145.7693723873769,-141.29179011897136,2.0308258014477416
2024-11-10,2024-11-10T22:27:24.717561,6.060508241153892,0.8191544474465493,5.840943854881573,0.62440003600436,-117.90469089933573,25.67594704856286,-103.55836202705605,-120.63040787386738,-112.2359243076096,3.9690651608373115,6.061278644829733,2.227814083491085,2.8941321062446264,9.227662855637998,-143.88863015620618,22.95344587663557,-127.2782289156563,-145.52197573489858,-141.92007066586967,1.897029270362536
