entropy,skewness,interquartile_range,kurtosis,percentile_75,range,maximum,median,percentile_90,mean_absolute_deviation,session,timestamp,device_label
2.3494897930667693,10.19790537666143,3.9733058235786584e-08,109.12651364373585,4.2513501703232755e-08,0.0002719178441193396,0.0002719184074706792,5.690783846167994e-09,2.3982749983629027e-07,4.824781130211135e-06,206,2024-12-02T14:29:21.288040,empty
2.3505208379145945,10.261567732238966,3.941565631233824e-08,111.0418005708573,4.201120213661469e-08,0.00027517948410312934,0.0002751800822511803,6.1335997060486866e-09,2.503437779593885e-07,4.8285197781276944e-06,207,2024-12-02T14:29:23.234328,empty
2.334363909539353,10.159551893579874,4.009007293128662e-08,108.2219540313421,4.286545739967883e-08,0.00027758256214630413,0.00027758317782811815,6.187445855092663e-09,2.3567982062158405e-07,4.873723750580571e-06,208,2024-12-02T14:29:25.236819,empty
2.3633621491496344,10.640383444436873,3.9556630421683107e-08,120.63741309846068,4.244209237853548e-08,0.00028176580041719797,0.0002817663134626592,6.679053663928597e-09,2.5088198151932614e-07,4.694883143972568e-06,209,2024-12-02T14:29:27.060779,empty
2.3616387280199787,10.705644723845921,3.508145394428925e-08,122.30971054862451,3.808449068570487e-08,0.00028382146155578363,0.0002838221888520118,6.587670348185785e-09,2.6888048890308216e-07,4.676797149912576e-06,210,2024-12-02T14:29:29.096999,empty
2.3522155763486152,10.529616936915586,3.730733346240787e-08,117.84096848246689,4.0319463432663454e-08,0.00028728770297835896,0.00028728818829373045,7.260314323293471e-09,2.998318407229849e-07,4.7309598902619e-06,211,2024-12-02T14:29:30.792507,empty
2.351065891168199,10.4575037168096,3.879571654603779e-08,115.88151752110164,4.218059243230149e-08,0.00028366075305233965,0.00028366143353662315,7.843972581294722e-09,3.0729809343332784e-07,4.7463790568484825e-06,212,2024-12-02T14:29:32.823879,empty
2.3395072029717277,10.16551782591389,4.215617353784765e-08,108.66008967250059,4.507341978037694e-08,0.0002802326666050651,0.0002802333042324618,6.3148589732498834e-09,2.471102107570776e-07,4.8642742141708025e-06,213,2024-12-02T14:29:34.765280,empty
2.3340904360151207,10.149278372765647,4.0879762140487055e-08,108.17050876745739,4.359052950728408e-08,0.0002812241377847975,0.00028122483667712174,5.929676010893076e-09,2.2495137734732399e-07,4.884344094274374e-06,214,2024-12-02T14:29:36.673614,empty
2.339758622547009,10.30993586472828,3.722044298827133e-08,112.31031961819316,4.043602406739344e-08,0.0002859893389554816,0.00028599000906408506,6.448326220637063e-09,2.5773131724071764e-07,4.814377497419495e-06,215,2024-12-02T14:29:38.800174,empty
2.3673049438055798,10.505839903149976,4.064345956551985e-08,116.91995517685808,4.3516086097628096e-08,0.00027880483584174777,0.0002788054465541862,6.160981706880762e-09,2.9498008288399497e-07,4.674628432986908e-06,216,2024-12-02T14:29:40.695043,empty
2.3364332802806933,10.11256922730679,3.9014643293541635e-08,107.01648313224668,4.1888583110633536e-08,0.0002748024155487445,0.000274802996665194,6.5569549094316284e-09,2.614981509434023e-07,4.889894799678819e-06,217,2024-12-02T14:29:42.544922,empty
2.3426942725902187,10.217902232215696,3.633304243430102e-08,109.58420176891843,3.9539019467968376e-08,0.0002764138105607408,0.00027641451337513006,7.164565200083103e-09,2.6643922395005887e-07,4.7834045792903455e-06,218,2024-12-02T14:29:44.376049,empty
2.363381414119211,10.457192492067014,3.9066029483545745e-08,115.51424259641215,4.1764431088486016e-08,0.00027340883693518033,0.0002734095253397156,6.250399637979548e-09,2.679666504062087e-07,4.686600164778181e-06,219,2024-12-02T14:29:45.957655,empty
2.3409898376999383,10.186233594229025,3.580985744203023e-08,108.6664054347206,3.930513121874383e-08,0.00027260616054460116,0.00027260663868689027,6.874003770836226e-09,2.412935645681172e-07,4.796249085297621e-06,220,2024-12-02T14:29:47.515632,empty
2.3381035469437306,10.137791082057047,4.06558444270448e-08,107.82044356221422,4.3436764897675424e-08,0.00027643967862494445,0.0002764402510405667,5.708883921033817e-09,2.4302471726222703e-07,4.869359537752215e-06,221,2024-12-02T14:29:49.168049,empty
2.336249326949887,10.1450394428647,4.164100441345763e-08,107.96948483255545,4.437574312308117e-08,0.00027992471156847143,0.0002799253968376371,6.996494521096793e-09,2.5422667181086884e-07,4.889910237759435e-06,222,2024-12-02T14:29:50.792064,empty
2.362676048615298,10.519376167673432,3.8912353227013527e-08,117.21043489912614,4.2230856077163547e-08,0.00028109140766763356,0.000281091986428559,7.20397813832705e-09,3.035701158612263e-07,4.6351104031747976e-06,223,2024-12-02T14:29:52.560205,empty
2.3518445271598445,10.24060590944032,4.221059432524921e-08,110.2633136666653,4.4991186662826616e-08,0.00027448411389733153,0.0002744847210246117,6.578864070387179e-09,2.4151998880111584e-07,4.804169275993456e-06,224,2024-12-02T14:29:54.223750,empty
2.337525109412648,10.201946520687084,3.9959252772580487e-08,109.31632949027245,4.296168324774569e-08,0.0002797297493896719,0.00027973015844385434,6.143511646659957e-09,2.5663268219286657e-07,4.818346816529181e-06,225,2024-12-02T14:29:55.876001,empty
2.351959214777416,10.451984610910149,3.8747389130852956e-08,115.50840341524548,4.171621107845181e-08,0.00028101500180838067,0.0002810158517984669,6.419166534646918e-09,2.5585504178045274e-07,4.672518779487467e-06,226,2024-12-02T14:29:57.590570,empty
2.3596510168499387,10.379523365335205,3.843982487996199e-08,113.74972386328635,4.124838815912403e-08,0.00027691973417675626,0.00027692062722106133,6.270629340134809e-09,2.5153486675863103e-07,4.7377125530511105e-06,227,2024-12-02T14:29:59.486522,empty
2.340348256928265,10.211801433772708,3.74067233972874e-08,109.53970222227623,4.0544027545955755e-08,0.0002794485764606602,0.0002794491010626965,6.312933302479935e-09,2.6461685442250445e-07,4.795592418388327e-06,228,2024-12-02T14:30:01.167544,empty
2.3531061160711157,10.335719486167655,3.9551885346899394e-08,112.95004127211278,4.2331463733928594e-08,0.000276597780064999,0.00027659832374221654,5.84875140364046e-09,2.4914914558425013e-07,4.799088989012748e-06,229,2024-12-02T14:30:02.941690,empty
2.3420240332485656,10.13187228559151,3.909002467527426e-08,107.56324662255052,4.15837756761743e-08,0.0002739051925754559,0.0002739056856226717,6.186599679167916e-09,2.378436951544124e-07,4.864952070725008e-06,230,2024-12-02T14:30:04.532526,empty
2.3663065950458204,10.616889907330304,3.729576719471109e-08,119.62837883298118,4.047581171330938e-08,0.0002797335702634378,0.0002797341364671647,7.199562600056491e-09,2.621784837182228e-07,4.607413490695961e-06,231,2024-12-02T14:30:07.099049,empty
2.3576540868443905,10.73640676437095,3.988102559366776e-08,123.27753569570389,4.3090731223321185e-08,0.00029042773187939786,0.00029042826934424197,7.4324010836391595e-09,2.7370820505677517e-07,4.668307984896316e-06,232,2024-12-02T14:30:08.744307,empty
2.42529565529743,10.944148634255681,2.347222931021338e-08,130.50857584327488,2.725131823995982e-08,0.0001883908686600042,0.0001883916226344046,8.393912411683247e-09,1.7209348194848616e-07,2.882451966518069e-06,233,2024-12-02T14:30:10.566774,empty
2.3530546775025343,10.26731982175065,3.9650499547231126e-08,110.94596480794716,4.226265885184145e-08,0.00027507860373899505,0.00027507919937456825,5.539307229555784e-09,2.443557173034495e-07,4.794114257014154e-06,234,2024-12-02T14:30:12.392403,empty
2.3571705395168054,10.345424379302564,4.177900796304516e-08,112.98633943561873,4.4619988063626125e-08,0.000278665688801368,0.0002786661764264879,6.042584159606618e-09,2.571827899715742e-07,4.765760939499997e-06,235,2024-12-02T14:30:14.434657,empty
2.527317187142675,10.772985120251908,2.644026667477809e-08,124.67031528866579,2.946571555894859e-08,0.0002167803970124122,0.0002167808367851448,6.695755368665062e-09,2.85632632052686e-07,3.7364553409386136e-06,1,2024-12-02T13:43:35.821849,lamp
2.5191528490368924,10.95433156185453,2.6659515666843347e-08,128.69170494088127,3.021927572118575e-08,0.0002131255591582257,0.00021312601073024496,8.317087977574847e-09,2.62572545502296e-07,3.564012405430961e-06,2,2024-12-02T13:43:37.527215,lamp
2.5557074960959025,10.892575581307261,2.746137498665724e-08,127.92158664253685,3.059060575848478e-08,0.0001997509006097687,0.0001997513907564311,7.89288492113792e-09,2.492639935795644e-07,3.470907364175227e-06,3,2024-12-02T13:43:39.389196,lamp
2.483869653315196,10.961651729401018,2.6149728982794136e-08,128.5105007926122,2.9398629710177965e-08,0.00022985065030113646,0.00022985120388313901,9.806936301234712e-09,2.3975021996671633e-07,3.758643923645617e-06,4,2024-12-02T13:43:41.253483,lamp
2.569126202549462,10.855629389123079,2.4322651099980053e-08,127.42071978324554,2.7916610754398932e-08,0.00019995560905286232,0.00019995631773058034,7.63661651849112e-09,2.758664448583879e-07,3.4552908086086066e-06,5,2024-12-02T13:43:42.899065,lamp
2.502164902819986,10.92004936674133,2.8779807959537175e-08,127.96173747539794,3.159790802259184e-08,0.00022489868917065263,0.00022489910794384776,6.59127414627574e-09,2.6987177091721993e-07,3.7641807450392128e-06,6,2024-12-02T13:43:44.831610,lamp
2.531576182496525,10.761575988816553,2.5664879213997408e-08,124.40233867188586,2.878051722296041e-08,0.00021530553465044013,0.00021530608423482453,6.819522393038562e-09,3.1041923280094643e-07,3.7291258393392175e-06,7,2024-12-02T13:43:46.777917,lamp
2.4931195987517,10.955848149395989,2.868937683329821e-08,128.64963168445453,3.155354580100724e-08,0.0002298600257725761,0.00022986060303487223,7.022786382614567e-09,2.5580217799297467e-07,3.7883286949996195e-06,8,2024-12-02T13:43:48.745967,lamp
2.5887647114592713,10.588044510315026,2.533633261415875e-08,121.18784425378225,2.8396546804288786e-08,0.00019936730365293978,0.00019936778706804848,6.696964500238285e-09,2.8273701013324904e-07,3.5341301338337258e-06,9,2024-12-02T13:43:50.704171,lamp
2.600814694349574,10.57981300719908,2.5572577781875104e-08,121.31065478683448,2.882683782659601e-08,0.00019751977889150962,0.00019752038791703914,6.7031104910927556e-09,2.771088245977796e-07,3.491406709839708e-06,10,2024-12-02T13:43:52.402647,lamp
2.492308285479062,10.899093246097046,2.452817381207915e-08,126.95825648122755,2.832681365200343e-08,0.00022192877016591144,0.00022192924828686762,7.244062002010398e-09,2.4001498127240135e-07,3.679001434223374e-06,11,2024-12-02T13:43:53.949234,lamp
2.4822767821603633,10.976662835741243,2.4959279032943962e-08,128.88609512771157,2.82706995289705e-08,0.00023117838907344164,0.00023117895634573493,8.121205823724893e-09,2.527589312905801e-07,3.752300470273486e-06,12,2024-12-02T13:43:55.663994,lamp
2.496770419435075,10.97110038849519,2.6582475878397984e-08,129.0789913979389,2.9469589216972502e-08,0.00023006049042254624,0.00023006092534191318,8.06857728230516e-09,2.8814734014894316e-07,3.7825402984825065e-06,13,2024-12-02T13:43:57.340909,lamp
2.562102438075008,10.657946775991878,2.6014342818455856e-08,122.12736100889495,2.930092254964081e-08,0.0001962936348806697,0.00019629409193027824,7.520560458341213e-09,2.546381600201127e-07,3.4899036959153756e-06,14,2024-12-02T13:43:59.108579,lamp
2.6001047717356878,10.561989470704816,2.525837319232675e-08,120.69963317959022,2.8222464131109644e-08,0.00019715374164590023,0.00019715408700708695,6.772311105038879e-09,3.121621170315602e-07,3.4862932339566597e-06,15,2024-12-02T13:44:00.635175,lamp
2.564306147718841,10.86945679622445,2.479990382396931e-08,127.60383816332416,2.8189914791788984e-08,0.00019979933231194875,0.00019979994760819722,8.636618849277719e-09,2.97509403721901e-07,3.4657705186458824e-06,16,2024-12-02T13:44:02.370239,lamp
2.522376949234774,10.897595878582445,2.482510870135782e-08,127.7852671976097,2.7844713487844113e-08,0.00021814734636694185,0.00021814794405776357,5.863688072798028e-09,2.847740597501953e-07,3.711880927867909e-06,17,2024-12-02T13:44:03.982347,lamp
2.60320744050817,10.550957588593636,2.5891163061321323e-08,120.69569143247486,2.8754757472931585e-08,0.00019761347581509053,0.00019761400848828433,6.466907963798204e-09,2.918858350603293e-07,3.4695053395802294e-06,18,2024-12-02T13:44:05.526112,lamp
2.5205004022909554,10.971952035410377,2.5746790945024698e-08,129.0557011668362,2.9278591126325027e-08,0.00021351416966947312,0.0002135145560537081,8.291433566991775e-09,2.789585798320573e-07,3.5670188047163323e-06,19,2024-12-02T13:44:07.135598,lamp
2.601322353776827,10.582403727156192,2.7029417422074884e-08,121.29848105530722,3.0216987198647045e-08,0.00019565569930536875,0.00019565617290899745,7.326395577741904e-09,2.649751629655847e-07,3.4300727226023297e-06,20,2024-12-02T13:44:09.098715,lamp
2.4948806631785976,10.910604337529644,2.5278274414372724e-08,127.5747057655023,2.8469733431180418e-08,0.00022870391751755658,0.00022870437757131345,7.0285127981991e-09,2.934327316132255e-07,3.795089721901944e-06,21,2024-12-02T13:44:10.727017,lamp
2.4847773972785343,10.954984415683333,2.4541813690615405e-08,128.51673367089757,2.7522576169940003e-08,0.0002317111349238415,0.00023171171826974439,8.010944012807024e-09,2.453792130460409e-07,3.7905153354204487e-06,22,2024-12-02T13:44:12.458318,lamp
2.476077881591632,10.994006651140179,2.6872434699197048e-08,129.37821866454348,2.977277926278162e-08,0.0002344831700522921,0.000234483780144255,7.036161951863e-09,2.7281716180364946e-07,3.8016731688479817e-06,23,2024-12-02T13:44:14.657634,lamp
2.6059109934688074,10.558826759638777,2.544826196902253e-08,120.8576756873668,2.8339241862665143e-08,0.00019618613004473458,0.0001961866476594618,6.968590166871877e-09,2.843480523428266e-07,3.4457978463414857e-06,24,2024-12-02T13:44:16.552301,lamp
2.482013708979247,10.98666252251813,2.6929701948138755e-08,129.16048675896388,3.0207906560246323e-08,0.0002319219425483553,0.00023192237208174047,8.135227568005626e-09,2.4805778667443185e-07,3.7602387849981196e-06,25,2024-12-02T13:44:18.325789,lamp
2.577353418948511,10.84087975341904,2.596774976323532e-08,127.38038082781446,2.9094094880693516e-08,0.00020017523963443656,0.00020017562441004315,7.816976886765566e-09,2.6843952369467136e-07,3.427392196136712e-06,26,2024-12-02T13:44:20.528594,lamp
2.4862221084798044,10.954149017781852,2.5325431597443088e-08,128.4831608094579,2.8447284020451913e-08,0.00023226796870572304,0.00023226857724737595,6.6920326348405456e-09,2.620953687668208e-07,3.7951241793063947e-06,27,2024-12-02T13:44:22.645630,lamp
2.533990435581453,10.937818746754994,2.520113295226234e-08,128.53951111721526,2.8878074053316326e-08,0.00020733432473040835,0.00020733501540961722,7.677303697731286e-09,2.5431170046967567e-07,3.5172691569275147e-06,28,2024-12-02T13:44:24.891059,lamp
2.495574808615684,10.885206715763445,2.431880971989102e-08,126.79379969427322,2.7432252026537014e-08,0.00022819124048476192,0.000228191848263818,7.2878011850212e-09,3.1247892045138307e-07,3.793832294539157e-06,29,2024-12-02T13:44:26.663531,lamp
2.4932810273773125,10.977364662739355,2.4951641420744312e-08,129.2388920017061,2.7978418166729725e-08,0.00023130919906411864,0.00023130971902660067,6.858950175036384e-09,2.899378249759264e-07,3.791727883658119e-06,30,2024-12-02T13:44:28.756383,lamp
2.505221460792351,10.859678804773687,2.7282887656155456e-08,126.48364213199639,3.021380237773835e-08,0.00022374885912973552,0.0002237494518972377,6.970271204829094e-09,2.5791532528718975e-07,3.7754427899909565e-06,31,2024-12-02T13:44:30.758077,lamp
2.585317507743212,10.603979554537458,2.478607875176175e-08,121.5282305865609,2.7769269511801667e-08,0.00019901894985072178,0.0001990194374227574,6.386852362712122e-09,2.6871255497662145e-07,3.5346187397466404e-06,32,2024-12-02T13:44:32.521776,lamp
2.538710000947821,10.914965348114606,2.6720766110747705e-08,128.17572230481116,3.009027316397468e-08,0.00020341841416834155,0.0002034189587354281,7.569928142516231e-09,2.563547412188637e-07,3.488917669742108e-06,33,2024-12-02T13:44:34.174986,lamp
2.4815919749732895,10.980201822739545,2.608993853996841e-08,128.9061370367646,2.9267910108816234e-08,0.0002309812225042288,0.0002309818280605171,8.052363005922699e-09,2.285419756614935e-07,3.7530519560391506e-06,34,2024-12-02T13:44:36.080274,lamp
2.480988804062786,10.978906996077257,2.5246789393474852e-08,129.16252852416824,2.8093699201339586e-08,0.0002338555233127363,0.0002338561592738844,6.7952383522186925e-09,2.5911658132825925e-07,3.809893215012295e-06,35,2024-12-02T13:44:37.649093,lamp
2.59043742491758,10.820045803843445,2.6630856679477842e-08,127.17571244161527,2.982072960330127e-08,0.0002019568716298829,0.00020195735271399726,6.888783117152845e-09,2.6859982074215126e-07,3.480705399177031e-06,36,2024-12-02T13:44:39.457829,lamp
2.484816871763348,10.961267302835992,2.6196797911961597e-08,128.6860691676457,2.9220502546533624e-08,0.00023359223077469912,0.00023359272492233385,7.915449789661373e-09,2.551969058449766e-07,3.803209881006553e-06,37,2024-12-02T13:44:41.223565,lamp
2.5898620591246426,10.847784126646602,2.672594131352354e-08,127.74810129193693,3.0022376422027995e-08,0.00019997736123808561,0.0001999776773260057,7.920396220507736e-09,2.7483603165528925e-07,3.4238044463653325e-06,38,2024-12-02T13:44:42.932200,lamp
2.59231677838061,10.849097884316576,2.547875149004987e-08,127.81579064976157,2.9127229497242314e-08,0.00020052972100109863,0.00020053015557822227,7.419569112116156e-09,3.0273863700822384e-07,3.4245866793919885e-06,39,2024-12-02T13:44:44.624767,lamp
2.512363384737551,10.846994063190076,2.4890201688869765e-08,126.15487904524059,2.7878984924532325e-08,0.00022381599917886553,0.000223816432346651,7.1288095115754995e-09,3.09939273167394e-07,3.773732890285735e-06,40,2024-12-02T13:44:46.265792,lamp
2.49648896450766,10.955125119786615,2.8184639149716473e-08,128.69088507917732,3.1229396433173875e-08,0.0002296182753513088,0.00022961891517758075,6.793637932196279e-09,2.836503107559332e-07,3.7897764974985436e-06,41,2024-12-02T13:44:47.900033,lamp
2.503636176842148,10.94592062784957,2.5244198197959324e-08,128.64538574577247,2.7766192413238477e-08,0.0002254101326461166,0.0002254105965498522,7.035364155839808e-09,2.938724464036222e-07,3.758860127431137e-06,42,2024-12-02T13:44:49.622640,lamp
2.474881087364733,10.99099882495183,2.448368584652801e-08,129.2221218487477,2.7587929222698924e-08,0.0002334449290248111,0.0002334454307792504,7.52900040448274e-09,2.393170656726937e-07,3.779542368562318e-06,43,2024-12-02T13:44:51.157760,lamp
2.5901891239821984,10.819576061700708,2.535799807604816e-08,127.20856690762113,2.8446287065303207e-08,0.00020166881737312622,0.00020166923778482815,6.752067791044565e-09,3.038408004436397e-07,3.4452363747937093e-06,44,2024-12-02T13:44:53.197641,lamp
2.493243046699056,10.973589021197391,2.532846366960319e-08,129.1710429202195,2.8566985204946595e-08,0.00023201516682714554,0.00023201579747203298,6.782779086677205e-09,2.954032782419691e-07,3.805680427028529e-06,45,2024-12-02T13:44:54.894098,lamp
2.5604095402104985,10.870729390748838,2.9537831588982473e-08,127.60446254254072,3.2487978042221885e-08,0.00020518619502690364,0.00020518661562816395,6.445074537052192e-09,2.6616169778588316e-07,3.593971624763096e-06,46,2024-12-02T13:44:56.825249,lamp
2.62089316969001,9.697050939697986,3.693927125690718e-08,99.46969014727978,4.214950698176335e-08,0.000193763988624865,0.00019376477426827327,1.2052206003563875e-08,3.303979164366365e-07,3.811027702634329e-06,47,2024-12-02T14:33:02.898742,lamp
2.6010216939454835,9.62721556235363,3.2291606421542234e-08,98.24828898095902,3.640624171184541e-08,0.00019890276316215694,0.00019890351970172488,8.67814872060629e-09,3.145770485452908e-07,4.0023863825612025e-06,48,2024-12-02T14:33:07.536419,lamp
2.583124920174791,9.687377272181608,2.754595262760323e-08,99.60466631840983,3.207862566912765e-08,0.00020494844395609199,0.0002049490652165143,7.940749793819706e-09,3.1921212249316644e-07,4.053929382625559e-06,49,2024-12-02T14:33:09.506290,lamp
2.588191762170953,11.009834094548966,2.323269444380366e-08,136.48791667541582,2.6734444892681517e-08,0.00014630959345235934,0.00014631063027269702,9.07687481091325e-09,1.7548412170140061e-07,2.2466356409932926e-06,50,2024-12-02T14:33:11.342332,lamp
2.6426150287808516,9.47116524457068,3.35850262482406e-08,94.38357942902553,3.820287811402772e-08,0.00019054011731698726,0.00019054090960867427,9.180150125878375e-09,3.4577564003007346e-07,3.815138599212235e-06,51,2024-12-02T14:33:13.237411,lamp
2.5849259606046946,9.751524489348862,3.68191399093907e-08,100.50367618465128,4.1476807792202125e-08,0.00020074118124829228,0.00020074191155863713,1.0692240980357142e-08,3.0552449807449105e-07,3.8969564999137935e-06,52,2024-12-02T14:33:16.267352,lamp
2.6345864396326153,9.518603411358939,3.266271490880753e-08,95.67883226931175,3.7037285897283016e-08,0.00019456146683153575,0.0001945622913929258,8.168238012950438e-09,3.111434525404546e-07,3.884058041785779e-06,53,2024-12-02T14:33:18.312097,lamp
2.546853920099859,9.800136585909815,3.15197581792726e-08,101.71482681440484,3.6024561751835645e-08,0.0002171663391243339,0.00021716710483096277,9.145710596488732e-09,2.821843365715005e-07,4.064440314398923e-06,54,2024-12-02T14:33:20.371602,lamp
2.632573707979005,9.700905875580148,3.3865186546724806e-08,99.9033603973076,3.811658763875233e-08,0.00019578253994464892,0.00019578331567067798,9.329020740889611e-09,3.350195025617758e-07,3.8110193942168073e-06,55,2024-12-02T14:33:22.118039,lamp
2.62548319886165,9.47953349860485,3.3899407777936776e-08,94.27750564542657,3.8792210838218274e-08,0.00018976335904024037,0.00018976391368484907,1.07961303572707e-08,3.146828898366995e-07,3.835054880920044e-06,56,2024-12-02T14:33:23.963568,lamp
2.5472273036684543,9.89544212475667,3.3660107322990196e-08,103.95420637988569,3.793662107393956e-08,0.00021803467705290992,0.00021803550245750057,9.65615244908634e-09,3.026879889804227e-07,4.031663704346379e-06,57,2024-12-02T14:33:29.652202,lamp
2.5736229821548937,9.75983602706038,3.530937134112091e-08,101.26823477431628,4.01568733064879e-08,0.0002119946373893057,0.00021199553919448085,9.749651731493972e-09,2.9218462162139755e-07,4.090113959370007e-06,58,2024-12-02T14:33:31.834092,lamp
2.5554813789786612,9.865039476009882,3.167479695641194e-08,103.09672983945744,3.641826646910062e-08,0.00021265910663953645,0.00021266002971820973,1.0159411606867851e-08,2.9752577924240535e-07,3.9827369905841975e-06,59,2024-12-02T14:33:34.089654,lamp
2.5871081184413685,9.673832338598528,3.0576813214270463e-08,99.28034283165965,3.473201192550981e-08,0.00020404410103433065,0.00020404506014652283,8.878594703536516e-09,3.2877408517811773e-07,4.050637125912824e-06,60,2024-12-02T14:33:36.670665,lamp
2.6048624497008803,9.69616326376328,3.53489655326481e-08,99.38319655951375,4.0067934873744506e-08,0.00019402733286392508,0.00019402816147809533,1.146819655794846e-08,3.4065306979505306e-07,3.854117149183388e-06,61,2024-12-02T14:33:38.893895,lamp
2.575661700226161,9.791326114226193,3.21002004671639e-08,101.44040301803538,3.699347247472707e-08,0.00020510408821830216,0.0002051048134575666,1.0677517659205714e-08,3.0886593071491994e-07,3.923173169197937e-06,62,2024-12-02T14:33:40.911501,lamp
2.539267182947209,9.916541236217798,3.093732178113815e-08,104.60287584263983,3.525745161491436e-08,0.00022227254566707137,0.00022227329885924255,9.595610416596671e-09,3.1128971219293774e-07,4.080214969040894e-06,63,2024-12-02T14:33:43.030350,lamp
2.5358762866472473,9.865799552078508,3.123907604181774e-08,103.39530776094415,3.535623917338441e-08,0.000222958395510936,0.0002229592276490824,8.677702417918153e-09,3.075048376181386e-07,4.114484110324859e-06,64,2024-12-02T14:33:45.064559,lamp
2.579618567095638,9.60467115898257,3.163772104024267e-08,96.95517255210761,3.610266414720872e-08,0.00019939779324860024,0.00019939862913910853,9.855353403332937e-09,3.2489598971135284e-07,3.945713037593773e-06,65,2024-12-02T14:33:47.047383,lamp
2.5929594494748582,9.790044215717742,3.575936810713984e-08,102.16021641772055,4.038430658663496e-08,0.00020321240794865194,0.00020321311674577548,1.0647255960216308e-08,3.241592746864554e-07,4.0044749001363845e-06,66,2024-12-02T14:33:48.847575,lamp
2.6185666620147785,9.682601246371318,3.3543176181362765e-08,99.16585652141057,3.8635604055397684e-08,0.0001942101064790218,0.0001942108153409061,1.042115006587548e-08,3.19935313594204e-07,3.8202890861067356e-06,67,2024-12-02T14:33:51.078076,lamp
2.5963200103800577,9.772683944764813,3.303597395494404e-08,101.75292746590235,3.6809955897905963e-08,0.0002019587659223715,0.00020195960188868414,8.438088176815655e-09,3.5645919192835667e-07,3.985059042218864e-06,68,2024-12-02T14:33:53.022090,lamp
2.6091545033358203,9.697435092520124,3.4809221445985186e-08,99.44260113467674,3.969087252413729e-08,0.00019366365407059847,0.00019366433900869343,1.0172890399180397e-08,3.1822710758590756e-07,3.821883543308354e-06,69,2024-12-02T14:33:54.771563,lamp
2.5496852267106282,9.908258050256142,3.203958551076683e-08,104.766678361987,3.621381682391703e-08,0.00022319844103465988,0.00022319925942941636,8.720766117692319e-09,3.280475879159978e-07,4.139998990487765e-06,70,2024-12-02T14:33:56.548478,lamp
2.6414350215524878,9.482850706209812,3.673801280585546e-08,94.70402135768917,4.0935287257901565e-08,0.00019194049007850925,0.00019194132141689166,1.0093100342585255e-08,3.2290802405587977e-07,3.838214088365327e-06,71,2024-12-02T14:33:58.527279,lamp
2.5564980104923163,9.887792679718697,2.942621087176266e-08,104.35614861489137,3.358461573106737e-08,0.0002188553507005734,0.00021885615491290398,9.065760242986511e-09,2.840475288459194e-07,4.113219661662911e-06,72,2024-12-02T14:34:00.603410,lamp
2.594211040748468,9.540007688072459,3.7352675396526724e-08,95.49575345117633,4.168282740346561e-08,0.00019118384381789743,0.00019118463685908433,1.0071344329835722e-08,3.104129817734225e-07,3.901524276848544e-06,73,2024-12-02T14:34:02.408621,lamp
2.5557696413306306,9.736418239197084,2.90827470021842e-08,100.13152943654092,3.3850614698903924e-08,0.00021189549286614485,0.00021189636631801178,9.992702494731348e-09,2.733186838750284e-07,4.02593072707681e-06,74,2024-12-02T14:34:04.293859,lamp
2.601114779957513,9.779331600683953,3.3558127716275226e-08,101.91678519043751,3.72576847241963e-08,0.00020140066845150892,0.00020140153413896722,8.160809924293112e-09,3.1852603082931924e-07,3.964897358824305e-06,75,2024-12-02T14:34:06.054196,lamp
2.6024896149571535,9.759365930990564,3.219229688773094e-08,101.42625116771649,3.6100933220927635e-08,0.00020113717614900968,0.00020113807355262155,7.912700505600056e-09,3.120887736590659e-07,3.9565995463564384e-06,76,2024-12-02T14:34:07.957554,lamp
2.593834675698249,9.710668526851396,3.256259936258927e-08,99.65438329879798,3.7393851788543283e-08,0.00019622176965135863,0.00019622274431777107,1.0743237943413574e-08,3.0520759148272695e-07,3.8715890420718675e-06,77,2024-12-02T14:34:10.070916,lamp
2.5716660744403033,9.853248164427137,3.178129712594634e-08,103.60076238814466,3.6496567619185614e-08,0.00021426732527136686,0.0002142681193980471,1.1209593025610068e-08,3.233653533339772e-07,4.0790164346783255e-06,78,2024-12-02T14:34:11.792254,lamp
2.4135169129754264,13.943994780441937,1.8555014805068828e-08,228.35198538316067,2.08014241982342e-08,0.0002444152956921706,0.00024441565022806,5.515666789614499e-09,1.8702862669735452e-07,2.805132780862986e-06,79,2024-12-02T14:34:13.487161,lamp
2.6100599158727276,9.577152394762635,3.057309011475287e-08,97.00336880653846,3.429828336560707e-08,0.00019819699164198075,0.0001981976662307931,7.744405486452285e-09,3.2737152017873974e-07,3.985482234752551e-06,80,2024-12-02T14:34:15.151212,lamp
2.574279864980874,9.796404417887222,4.051329343349001e-08,101.65479083447852,4.537828319074598e-08,0.00020599856958065807,0.00020599929459414612,1.3469383178449263e-08,2.7070035833301363e-07,3.929533979478468e-06,81,2024-12-02T14:34:16.832827,lamp
2.566500010227606,9.845520301608572,2.9383479760806167e-08,103.4037832478263,3.3400423443712764e-08,0.00021436865565738132,0.00021436940935324597,7.720767932296407e-09,3.44505604901167e-07,4.086841823064885e-06,82,2024-12-02T14:34:18.561150,lamp
2.609787995794867,9.488280284271791,3.2854265359725654e-08,94.37677892626509,3.7366029083097537e-08,0.00019024916063958543,0.00019024970249568754,8.831365215230561e-09,3.122201780487631e-07,3.867549238568618e-06,83,2024-12-02T14:34:20.260216,lamp
